선박용도(통계용),사건명,위도,경도
기타선,관공선 어항동해2호ㆍ어선 동북호 충돌사건,37.55,129.1130556
기타선,부선 YNS호 침수사건,35.09583333,129.0413889
기타선,예인선 303고려호의 피예인부선 금신피-11호 침몰사건,35.34166667,125.9825
기타선,부선 그린1호 화재사건,37.49138889,126.6211111
기타선,기타선 마린 양식장 손상사건,34.35055556,126.4383333
기타선,부선 오대양2호 기타사건,36.67388889,126.1316667
기타선,예인선 원진7호 침수사건,34.52166667,126.1233333
기타선,어업지도단속선 무궁화11호 좌초사건,36.44638889,126.2025
기타선,도선 옥도훼리호 운항저해사건,35.97555556,126.5877778
기타선,차도선 세종1호 화재사건,34.92666667,128.0719444
기타선,예인선 칠성19호의 피예인부선 칠성1-2호 어장접촉사건,34.94194444,128.0344444
기타선,부선 근해호 해양오염사건,35.11527778,129.055
기타선,크레인부선 제7금영호 해양오염사건,35.22416667,129.2283333
기타선,부선 해륙피1호 속구손상사건,35.09472222,129.0277778
기타선,예인선 105삼창호의 피예인부선 해륙피1호 침수사건,37.76972222,128.9569444
기타선,유선 스타마리너.제트스키 충돌사건,34.79361111,126.4272222
기타선,유류운반부선 유광1호 해양오염사건,35.12388889,129.0505556
기타선,"어선 제7대성호, 부선 동인1호 충돌사건",37.01166667,126.4486111
기타선,예인선 은찬호의 피예인부선 세원1호 어선 용병호 충돌사건,34.78333333,126.2833333
