선박용도(통계용),사건명,위도,경도
유조선,유조선 한유엠파이어(HANYU EMPIRE)호 · 어선 대성호 충돌사건,35.10111111,129.2925
유조선,액화석유가스운반선 디엘 샐비아호 부두접촉사건,6,105.9283333
유조선,석유제품운반선 우성호 선원부상사건,34.6425,127.9341667
유조선,어선 제101백구호 유조선 홍유  충돌사건,33.25,126.95
유조선,"석유제품운반선 칼리오페호, 어선 제2005제일호 충돌사건",36.2,125.8
유조선,액체화학품산적운반선 아르모니아 선원부상사건,34.15,125.5833333
유조선,석유제품운반선 팔라디호 기타 사건,34.98333333,129.1
유조선,유조선 아시안리겔(ASIAN RIGEL) 선원부상사건,35.51888889,129.3755556
유조선,석유제품운반선 아시안리겔호 선원부상사건,33.4,125.0333333
유조선,액체화학품산적운반선 여수케미호 폭발사건,22.9,117.8166667
유조선,케미컬운반선 우태호 해양오염사건,35.50194444,129.3780556
유조선,유조선 비디51 해양오염사건,37.01361111,126.3988889
유조선,아스팔트운반선 비디51 화재사건,37.01,126.4180556
유조선,석유제품운반선 제이호프호 석유제품운반선 빌리언즈 넘버 18 충돌사건,34.74277778,127.7977778
유조선,유조선 건설3호 중국어선 경창강10777 충돌사건,34.25,125.8333333
유조선,유조선 건설3호 · 유조선 부에나 레이나(BUENA REINA)호 충돌사건,35.45,129.4
유조선,유조선 건설3호 · 어선 2005풍경호  충돌사건,34.42611111,128.2938889
유조선,석유제품운반선 제이호프호 석유제품운반선 빌리언즈 넘버 18 충돌사건,34.74277778,127.7977778
유조선,어선 카리스호 · 케미컬운반선 새한글로리아호 충돌사건,35.45,129.4166667
유조선,석유제품운반선 서던아월(SOUTHERN OWL)·케미컬운반선 에스씨충칭(SC CHONGQING) 충돌사건,35.4375,129.4252778
유조선,석유제품운반선 한유 드림호·석유제품운반선 타스코 아마리트 충돌사건,35.51944444,129.3761111
유조선,유조선 만다라호 해양오염사건,35.43972222,129.3977778
유조선,유조선 스톨트보탄(STOLT BOTAN)호 기관손상사건,35.35,129.4333333
유조선,유조선 스브야토이페트르(SVYATOY PETR) 해양오염사건,35.41361111,129.3833333
유조선,어선 608일광호 · 케미칼운반선 새한이스트렐라호 충돌사건,35.44833333,129.4519444
유조선,산적화물선 울트라알파 · 석유제품운반선 씨에스썸머 충돌사건,35.02638889,129.0441667
유조선,유조선 써니오리온(SUNNY ORION) 화재사건,34.23305556,128.6808333
유조선,"액체화학품산적운반선 케이에스 아도니스호, 일반화물선 동명러브호 충돌사건",37.00333333,126.7530556
유조선,유조선 흥아 파이오니어 해양오염사건,34.92083333,127.6961111
유조선,"액체화학품산적운반선 케이에스 클로버호, 어선 제703봉림호 충돌사건",35.82222222,125.7944444
유조선,액체화학품산적운반선 스프링 화재사건,37.45,126.5822222
유조선,액체화학품산적운반선 엘 조로 좌초사건,37.48555556,126.5936111
유조선,석유제품운반선 본첼린저호 방파제 접촉사건,35.42944444,129.3825
유조선,석유제품운반선 더셰리프 해양오염사건,36.01388889,129.415
유조선,어선 성일호.화학제품산적운반선 라이트하우스 원모어 충돌사건,34.75,127.8166667
유조선,액체화학품산적운반선 골든 요사 해양오염사건,34.74583333,127.7652778
유조선,어선 제3거성호 · 석유제품운반선 비더블유 스트림호 충돌사건,35.42111111,129.8436111
유조선,석유제품운반선 스트라이렌(STRILEN) 화재사건,35.07166667,128.9961111
유조선,석유제품운반선 서던아월(SOUTHERN OWL)·케미컬운반선 에스씨충칭(SC CHONGQING) 충돌사건,35.4375,129.4252778
