선박용도(,사건명,위도,경도
어선,낚시어선 영석호 기관손상사건,37.146388889999997,126.542777799999996
어선,낚시어선 자율호 추진축계손상사건,37.172499999999999,126.591944400000003
어선,낚시어선 챌린저호 부유물감김사건,37.422222220000002,126.566111100000001
어선,어선 미경3호 기관손상사건,37.146666670000002,126.501666700000001
어선,낚시어선 제우스호 기관손상사건,37.249166670000001,126.235555599999998
어선,낚시어선 베스트2호 기관손상사건,37.316666669999996,126.299999999999997
어선,낚시어선 썬스타호 기관손상사건,37.430555560000002,126.569166699999997
어선,"낚시어선 태풍호, 어선 유림호 충돌사건",37.069166670000001,126.331111100000001
어선,낚시어선 루키나호 조타장치손상사건,37.240277780000000,126.341666700000005
어선,낚시어선 부라보호 기관손상사건,37.114722219999997,126.204444400000000
어선,"어선 제111신건호, 어선 해동호 충돌사건",37.291111110000003,126.437777800000006
어선,어선 용신호 기관손상사건,37.060833330000001,126.354444400000006
어선,어선 삼정호 운항저해사건,37.009722220000000,126.462222199999999
어선,낚시어선 챌린저호 기관손상사건,37.392777780000003,126.523611099999997
어선,어선 제2홍비호 침수사건,37.385555560000000,126.727777799999998
어선,낚시어선 신명호 부유물감김사건,37.145555559999998,126.545833299999998
어선,낚시어선 아이리스호 부유물감김사건,37.110277779999997,126.466944400000003
어선,어선 힐링호 화재사건,37.176944440000000,126.615555599999993
어선,"어선 제111신건호, 어선 해동호 충돌사건",37.291111110000003,126.437777800000006
어선,낚시어선 청마1호 기관손상사건,37.270277780000001,126.346388899999994
어선,"어선 태형호, 어선 윤진호 충돌사건",37.336666670000000,126.660555599999995
어선,낚시어선 동백호 조타장치손상사건,37.079444440000003,126.482777799999994
어선,어선 베테랑호 침수사건,37.456111110000002,126.597777800000003
어선,"어선 태형호, 어선 윤진호 충돌사건",37.336666670000000,126.660555599999995
어선,낚시어선 시크릿호 기관손상사건,37.426666670000003,126.583333300000007
어선,낚시어선 킹스타2호 기관손상사건,37.306666669999998,126.486388899999994
어선,어선 민성1호 기타사건,37.456388889999999,126.593333299999998
어선,낚시어선 럭키세븐2호 기관손상사건,37.011944440000001,126.714166700000007
어선,어선 파란고래호 전복사건,37.050833330000003,126.525555600000004
어선,낚시어선 금강7호 기관손상사건,37.137777780000000,126.314166700000001
어선,낚시어선 세븐호 기관손상사건,37.269722219999998,126.419722199999995
어선,낚시어선 마이웨이호 기관손상사건,37.250000000000000,126.299999999999997
어선,어선 동광2호 선원사망사건,37.322499999999998,126.051666699999998
어선,어선 형제호 추진축계손상사건,37.350000000000001,126.183333300000001
어선,어선 대경호 선원부상사건,37.236388890000001,126.339444400000005
어선,낚시어선 제우스호 기관손상사건,37.260555560000000,126.268055599999997
어선,어선 행복호 선원사망사건,37.078333330000000,126.484444400000001
어선,"어선 유동호, 어선 유동2호 침몰사건",37.478055560000001,126.359722199999993
어선,낚시어선 마이웨이호 기관손상사건,37.199444440000001,126.457499999999996
어선,낚시어선 신명호 기관손상사건,37.107500000000002,126.506666699999997
어선,어선 해진22호 침수사건,37.400277780000003,126.474166699999998
어선,어선 영창호 기관손상사건,37.063055560000002,126.124444400000002
어선,낚시어선 스마트1호 부유물감김사건,37.321666669999999,126.334166699999997
어선,낚시어선 현주호 부유물감김사건,37.273055560000003,126.393055599999997
어선,어선 광양2호 선원부상사건,37.468333330000000,126.350277800000001
어선,낚시어선 영석호 조타장치손상사건,37.188611109999997,126.181666699999994
어선,어선 7세종호 선원부상사건,37.008888890000001,126.455555599999997
어선,어선 덕길2호 기관손상사건,37.445277779999998,126.579166700000002
어선,어선 88광양호 기관손상사건,37.277777780000001,126.118333300000003
어선,"어선 포리호, 어선 장순호 충돌사건",37.391388890000002,126.736666700000001
어선,"어선 포리호, 어선 장순호 충돌사건",37.391388890000002,126.736666700000001
어선,어선 칠복호 조타장치손상사건,37.299999999999997,126.083333300000007
어선,어선 제7승진호 기관손상사건,37.316666669999996,126.316666699999999
어선,어획물운반선 경남호 침수사건,37.500833329999999,126.452777800000007
어선,어선 행복호 선원실종사건,37.166666669999998,126.433333300000001
어선,기타선 하늘7호 침수사건,37.453055560000003,126.612222200000005
어선,무등록어선 대부호 선원사망사건,37.164722220000002,126.536666699999998
어선,"예인선 유진2호의 피예인부선 삼원301호, 어획물운반선 제108한일호 충돌사건",37.385277780000003,126.516666700000002
어선,어선 제3정훈호 기관손상사건,37.016944440000003,126.208333300000007
어선,어선 광일호 선원실종사건,37.299999999999997,126.371944400000004
어선,어획물운반선 제55광성호 안전저해사건,37.359999999999999,126.061666700000004
어선,어선 제97금양호 화재사건,37.333333330000002,126.183333300000001
어선,어획물운반선 우진호 부유물감김사건,37.366666670000001,126.066666699999999
어선,어선 중원호 좌초사건,37.409999999999997,126.545000000000002
어선,"어선 중원호, 낚시어선 세븐스타호 충돌사건",37.327500000000001,126.373888899999997
어선,어획물운반선 호진15호 기관손상사건,37.316666669999996,126.166666699999993
어선,어획물운반선 제25호진호 기관손상사건,37.316666669999996,126.166666699999993
어선,어선 제98금양호 화재발생,37.455277780000003,126.592777799999993
어선,어선 제303금영호 좌초사건,37.283333329999998,126.299999999999997
