선박용도(통계용),사건명,위도,경도
여객선,여객선 코리아킹호 안전저해사건,37.45611111,126.595
여객선,여객선 코리아킹호 기관손상사건,37.41111111,126.5583333
여객선,여객선 코리아킹호 기관손상사건,37.38333333,126.3
여객선,여객선 우리누리1호 부유물감김사건,36.58666667,130.2027778
여객선,여객선 우리누리1호 기관손상사건,36.59055556,130.0016667
여객선,"카페리여객선 비금아일랜드호, 어선 영준2호 등 3척 충돌사건",34.80333333,126.1194444
여객선,여객선 플라잉카페리호 기관손상사건,37.35666667,126.4533333
여객선,여객선 플라잉카페리호 추진축계손상사건,37.53333333,125.7166667
여객선,여객선 플라잉카페리호 부유물감김사건,37.60666667,125.7269444
여객선,여객선 섬드리비금농협고속페리 기관손상사건,34.79638889,126.3141667
여객선,카페리여객선 대부고속페리호 운항저해사건,37.18111111,126.2430556
여객선,여객선 북도고속페리호 조타장치손상사건,37.51527778,126.3911111
여객선,카페리여객선 북도고속페리호 운항저해사건,37.51388889,126.4386111
여객선,카페리여객선 북도고속페리호 운항저해사건,37.50027778,126.4525
여객선,카페리여객선 북도고속페리호 운항저해사건,37.51361111,126.4397222
여객선,여객선 엘도라도호 침수사건,37.35944444,131.4347222
여객선,여객선 엘도라도호 여객부상사건,37.47333333,131.0102778
여객선,여객선 한림페리9호 어선 장현호 충돌사건,34.58944444,127.7444444
여객선,여객선 한림페리9호.어선 민호호 충돌사건,34.59472222,127.7491667
여객선,유선 뉴코스모스호 기타사건,37.55916667,126.5941667
여객선,카페리여객선 대한호 기관손상사건,34.21833333,126.6366667
여객선,카페리여객선 슬로우시티청산호 해양오염사건,34.31833333,126.7619444
여객선,유선 이사부크루즈.유선 12국동크루즈 충돌사건,34.72611111,127.7216667
여객선,여객선 이사부크루즈호 여객선 한려크루즈호 충돌사건,34.72944444,127.7372222
여객선,여객선 이사부크루즈호 여객선 여수거북선호 충돌사건,34.72944444,127.7372222
여객선,유선 이사부크루즈.유선 12국동크루즈 충돌사건,34.72611111,127.7216667
여객선,여객선 미남호 운항저해사건,34.72833333,127.7380556
여객선,여객선 미남호 부두접촉사건(이후 좌초로 재결),34.7425,127.7586111
여객선,"여객선 하모니플라워호, 예인선 재성102호 충돌사건",37.955,124.7363889
여객선,여객선 하모니플라워호 부유물감김사건,37.73333333,124.7166667
여객선,여객선 하모니플라워호 부유물감김사건,37.24611111,126.0355556
여객선,여객선 하모니플라워호 운항저해사건,37.82666667,124.73
여객선,여객선 하모니플라워호 선원부상사건,36.45555556,126.5991667
여객선,카페리여객선 송림블루오션호 부두접촉사건,33.52388889,126.5427778
여객선,카페리여객선 송림블루오션호 기관손상사건,33.64222222,126.5191667
여객선,여객선 썬플라워호 등 3척 충돌사건,36.05111111,129.3775
여객선,여객선 썬플라워호 운항저해사건,37.42694444,130.8697222
여객선,"도선 우도랜드2호, 어선 세원호 충돌사건",33.49611111,126.9275
여객선,카페리여객선 한려페리호/부선 금신에프씨150호 충돌사건,33.41527778,126.2580556
여객선,카페리여객선 남해고속카훼리7 기관손상사건,34.49333333,127.1052778
여객선,카페리여객선 남해고속카훼리7어선 제203경진호 충돌사건,33.52,126.5352778
여객선,산적화물선 세주신광호 카페리여객선 남해고속훼리7호 충돌사건,33.52583333,126.5475
여객선,고속여객선 씨스타7호 해양오염사건,37.4925,130.9113889
여객선,고속여객선 씨스타7호 조타장치손상사건,37.54138889,129.115
여객선,여객선 레드스타 ·  부선 컨벤션크루즈 충돌사건,35.10444444,129.0419444
여객선,"여객선 아리온제주호, 산적화물선 세주신광호 충돌사건",33.52083333,126.5361111
여객선,카페리여객선 한일카훼리1호 부두시설접촉사건,34.31805556,126.7627778
여객선,카페리여객선 한일카훼리1호 좌초사건,33.51861111,126.5325
여객선,카페리여객선 산타루치노호.여객선 블루스타호 충돌사건,33.52611111,126.5461111
여객선,여객선 신위진샹 화재사건,37.25333333,126.2383333
여객선,여객선 비룡호 화재사건,37.455,126.5966667
여객선,카페리여객선 씨스타크루즈 경비함정 3012함 충돌사건,33.52777778,126.5419444
여객선,카페리여객선 산타루치노호.여객선 블루스타호 충돌사건,33.52611111,126.5461111
여객선,여객선 한일골드스텔라호 기관손상사건,33.98083333,127.1216667
