선박용도(통계용),사건명,위도,경도
예인선,예인선 오대양12호의 피예인부선 태양22호 침수사건,37.47416667,126.5863889
예인선,예인선 501고려호의 피예인부선 현대3001호 선원실종사건,35.0925,129.0944444
예인선,예인선 301동성호 좌초사건,35.16972222,126.3588889
예인선,예인선 선우101호 해양오염사건,36.42083333,126.4905556
예인선,예인선 문창호의 피예인부선 부유물감김사건,35.16722222,125.9733333
예인선,예인선 동인9호 해양오염사건,36.98694444,126.7458333
예인선,예인선 선우101호 해양오염사건,34.3,126.0166667
예인선,예인선 문창호 침수사건,34.84805556,127.6825
예인선,예인선 홍보11호 기관손상사건,37.01777778,126.4208333
예인선,예인선 101장원호 침수사건,36.78333333,129.5166667
예인선,예인선 191장원호 해양오염사건,36.67805556,129.4536111
예인선,예인선 3001광진호 선원사망사건,34.58333333,126.1333333
예인선,"일반화물선 제이엔에스3, 예인선 전남912호 충돌사건",34.78083333,126.4208333
예인선,예인선 신한1004의 피예인부선 신한1005호 무등록부선 충돌사건,35.13361111,126.1430556
예인선,예인선 7삼영호 추진축계손상사건,33.20583333,126.5886111
예인선,예인선 7삼영호 추진축계손상사건,34.44194444,126.0727778
예인선,예인선 제이케이25호 해양오염사건,35.08333333,129.0333333
예인선,예인선 광해201호 해양오염사건,37.45305556,126.6119444
예인선,예인선 301성신호 해양오염사건,35.3825,129.3458333
예인선,예인선 재원9호등 12척 기타사건,35.09472222,129.0363889
예인선,예인선 대해1호 외 7척 기타사건,35.095,129.0336111
예인선,예인선 3경영호 해양오염사건,35.09416667,129.0319444
예인선,예인선 동아티3호 해양오염사건,37.45277778,126.6119444
예인선,예인선 102신안호 기관손상사건,34.42611111,127.605
예인선,예인선 102신한호 기관손상사건,36.51638889,126.1147222
예인선,예인선 창영1호 해양오염사건,35.09805556,129.0386111
예인선,"예인선 창영1호, 어선 광성5호 충돌사건",36.5,126.1
예인선,예인선 창영1호 침몰피예인부선 오대양2011호 좌초사건,35.5575,129.465
예인선,예인선  대성3호 기관손상사건,35.16527778,128.5997222
예인선,예인선 강남티-7호 기관손상사건,34.75,128.7
예인선,예인선 305해송호 추진축계손상사건,34.78444444,125.4227778
예인선,예인선 201성인호의 피예인부선 다산500호 운항저해사건,35.18333333,126.0333333
예인선,예인선 강남티12호 조타장치손상사건,34.77333333,126.3733333
예인선,예인선 301종영호 해양오염사건,34.92555556,128.0869444
예인선,예인선 제305해송호 양식장 접촉사건,35.26916667,129.2458333
예인선,예인선 제305해송호의 피예인부선 용덕8000호.일반화물선 7혜민호 충돌사고,33.52527778,126.5419444
예인선,예인선 102해안호 해양오염사건,36.93333333,126.85
예인선,예인선 102해안의 피예인부선 성광1호 선원부상사건,34.425,127.1372222
